008411,,05,25,84.1
008411,,05,26,84.8
008411,,05,27,84.2
008411,,05,28,84.8
008411,,05,29,85.5
008411,,05,30,84.8
008411,,05,31,84.3
008411,,06,01,82.8
008411,,06,02,82.7
008411,,06,03,82.8
008411,,06,04,83.8
008411,,06,05,84.7
008411,,06,06,85.8
008411,,06,07,85.3
008411,,06,08,85.4
008411,,06,09,81.9
008411,,06,10,83.5
008411,,06,11,85.0
008411,,06,12,84.4
008411,,06,13,84.5
008411,,06,14,84.4
008411,,06,15,84.3
008411,,06,16,83.2
008411,,06,17,82.3
008411,,06,18,81.5
008411,,06,19,82.3
008411,,06,20,83.6
008411,,06,21,81.1
008411,,06,22,84.1
008411,,06,23,83.3
008411,,06,24,84.1
008411,,06,25,81.8
008411,,06,26,82.5
008411,,06,27,82.3
008411,,06,28,79.7
008411,,06,29,81.0
008411,,06,30,81.1
008411,,07,01,83.3
008411,,07,02,83.2
008411,,07,03,83.2
008411,,07,04,83.2
008411,,07,05,83.3
008411,,07,06,83.1
008411,,07,07,83.1
008411,,07,08,83.1
008411,,07,09,83.6
008411,,07,10,83.4
008411,,07,11,83.4
008411,,07,12,83.9
008411,,07,13,83.7
008411,,07,14,83.6
008411,,07,15,83.5
008411,,07,16,83.1
008411,,07,17,82.9
008411,,07,18,81.0
008411,,07,19,83.1
008411,,07,20,83.7
008411,,07,21,84.1
008411,,07,22,83.9
008411,,07,23,83.6
008411,,07,24,82.7
008411,,07,25,83.1
008411,,07,26,83.0
008411,,07,27,83.4
008411,,07,28,83.8
008411,,07,29,83.4
008411,,07,30,83.8
008411,,07,31,82.4
008411,,08,01,81.3
008411,,08,02,80.4
008411,,08,03,81.3
008411,,08,04,82.0
008411,,08,05,82.9
008411,,08,06,83.0
008411,,08,07,83.0
008411,,08,08,83.3
008411,,08,09,83.9
008411,,08,10,84.5
008411,,08,11,82.6
008411,,08,12,83.9
008411,,08,13,83.1
008411,,08,14,81.3
008411,,08,15,82.0
008411,,08,16,82.5
008411,,08,17,82.8
008411,,08,18,83.2
008411,,08,19,83.3
008411,,08,20,83.2
008411,,08,21,83.2
008411,,08,22,83.2
008411,,08,23,83.4
008411,,08,24,84.2
008411,,08,25,83.0
008411,,08,26,81.8
008411,,08,27,83.6
008411,,08,28,83.4
008411,,08,29,84.2
008411,,08,30,82.9
008411,,08,31,81.9
008411,,09,01,81.1
008411,,09,02,83.3
008411,,09,03,83.8
008411,,09,04,83.5
008411,,09,05,83.7
008411,,09,06,83.7
008411,,09,07,83.6
008411,,09,08,83.4
008411,,09,09,83.3
008411,,09,10,82.3
008411,,09,11,84.0
008411,,09,12,82.0
008411,,09,13,81.8
008411,,09,14,82.9
008411,,09,15,83.8
008411,,09,16,84.0
008411,,09,17,83.9
008411,,09,18,82.9
008411,,09,19,82.2
008411,,09,20,82.0
008411,,09,21,81.7
008411,,09,22,83.3
008411,,09,23,83.1
008411,,09,24,83.6
008411,,09,25,83.8
008411,,09,26,83.7
008411,,09,27,83.8
008411,,09,28,83.7
008411,,09,29,78.9
008411,,09,30,82.7
008411,,10,01,83.5
008411,,10,02,83.1
008411,,10,03,81.4
008411,,10,04,82.6
008411,,10,05,83.3
008411,,10,06,83.6
008411,,10,07,82.8
008411,,10,08,83.1
008411,,10,09,83.6
008411,,10,10,83.2
008411,,10,11,83.5
008411,,10,12,83.6
008411,,10,13,83.8
008411,,10,14,84.1
008411,,10,15,84.1
008411,,10,16,84.0
008411,,10,17,84.1
008411,,10,18,83.8
008411,,10,19,83.6
008411,,10,20,83.6
008411,,10,21,83.6
008411,,10,22,84.0
008411,,10,23,84.0
008411,,10,24,83.8
008411,,10,25,83.6
008411,,10,26,83.7
008411,,10,27,83.6
008411,,10,28,83.7
008411,,10,29,84.0
008411,,10,30,83.8
008411,,10,31,81.7
008411,,11,01,80.9
008411,,11,02,83.2
008411,,11,03,83.2
008411,,11,04,83.7
008411,,11,05,83.7
008411,,11,06,81.9
008411,,11,07,82.8
008411,,11,08,83.5
008411,,11,09,83.6
008411,,11,10,83.8
008411,,11,11,83.2
008411,,11,12,83.9
008411,,11,13,84.1
008411,,11,14,84.1
008411,,11,15,83.1
008411,,11,16,83.8
008411,,11,17,83.9
008411,,11,18,83.7
008411,,11,19,82.0
008411,,11,20,82.2
008411,,11,21,82.8
008411,,11,22,82.2
008411,,11,23,83.6
008411,,11,24,84.0
008411,,11,25,84.0
008411,,11,26,84.6
008411,,11,27,84.5
008411,,11,28,84.3
008411,,11,29,83.2
008411,,11,30,83.6
008411,,12,01,82.7
008411,,12,02,84.0
008411,,12,03,83.8
008411,,12,04,84.0
008411,,12,05,84.3
008411,,12,06,84.5
008411,,12,07,84.2
008411,,12,08,84.5
008411,,12,09,84.3
008411,,12,10,83.5
008411,,12,11,82.8
008411,,12,12,83.1
008411,,12,13,83.6
008411,,12,14,83.4
008411,,12,15,82.5
008411,,12,16,82.3
008411,,12,17,83.5
008411,,12,18,82.2
008411,,12,19,83.0
008411,,12,20,83.7
008411,,12,21,83.5
008411,,12,22,83.2
008411,,12,23,83.1
008411,,12,24,82.8
008411,,12,25,82.4
008411,,12,26,82.7
008411,,12,27,82.9
008411,,12,28,82.7
008411,,12,29,82.8
008411,,12,30,82.7
008411,,12,31,82.0
008414,,01,01,52.0
008414,,01,02,50.0
008414,,01,03,52.6
008414,,01,04,53.8
008414,,01,05,56.3
008414,,01,06,56.5
008414,,01,07,54.4
008414,,01,08,56.8
008414,,01,09,56.3
008414,,01,10,54.4
008414,,01,11,60.6
008414,,01,12,57.0
008414,,01,13,50.4
008414,,01,14,51.9
008414,,01,15,48.7
008414,,01,16,47.9
008414,,01,17,53.0
008414,,01,18,56.3
008414,,01,19,45.7
008414,,01,20,40.3
008414,,01,21,42.5
008414,,01,22,46.0
008414,,01,23,48.3
008414,,01,24,46.0
008414,,01,25,43.0
008414,,01,26,44.1
008414,,01,27,47.7
008414,,01,28,50.1
008414,,01,29,54.7
008414,,01,30,55.9
008414,,01,31,58.5
008414,,02,01,57.2
008414,,02,02,53.2
008414,,02,03,53.2
008414,,02,04,57.4
008414,,02,05,61.2
008414,,02,06,59.8
008414,,02,07,55.3
008414,,02,08,59.3
008414,,02,09,64.6
008414,,02,10,66.8
008414,,02,11,66.6
008414,,02,12,66.6
008414,,02,13,69.7
008414,,02,14,72.0
008414,,02,15,69.8
008414,,02,16,63.0
008414,,02,17,66.6
008414,,02,18,66.5
008414,,02,19,60.6
008414,,02,20,62.2
008414,,02,21,78.3
008414,,02,22,62.7
008414,,02,23,43.8
008414,,02,24,45.8
008414,,02,25,47.5
008414,,02,26,49.0
008414,,02,27,46.6
008414,,02,28,45.5
008414,,03,01,50.0
008414,,03,02,55.6
008414,,03,03,60.3
008414,,03,04,58.6
008414,,03,05,60.9
008414,,03,06,59.0
008414,,03,07,51.3
008414,,03,08,52.6
008414,,03,09,58.9
008414,,03,10,51.0
008414,,03,11,40.4
008414,,03,12,42.2
008414,,03,13,47.1
008414,,03,14,58.0
008414,,03,15,61.6
008414,,03,16,61.6
008414,,03,17,69.1
008414,,03,18,70.9
008414,,03,19,63.9
008414,,03,20,68.0
008414,,03,21,77.8
008414,,03,22,82.2
008414,,03,23,82.1
008414,,03,24,67.2
008414,,03,25,68.6
008414,,03,26,71.8
008414,,03,27,63.0
008414,,03,28,56.6
008414,,03,29,63.2
008414,,03,30,69.0
008414,,03,31,77.2
008414,,04,01,73.3
008414,,04,02,62.4
008414,,04,03,67.1
008414,,04,04,71.9
008414,,04,05,77.0
008414,,04,06,69.5
008414,,04,07,70.5
008414,,04,08,74.0
008414,,04,09,76.4
008414,,04,10,79.6
008414,,04,11,81.3
008414,,04,12,83.7
008414,,04,13,86.4
008414,,04,14,86.5
008414,,04,15,87.3
008414,,04,16,84.1
008414,,04,17,85.9
008414,,04,18,79.9
008414,,04,19,70.2
008414,,04,20,75.9
008414,,04,21,80.0
008414,,04,22,85.3
008414,,04,23,89.5
008414,,04,24,89.8
008414,,04,26,75.1
008414,,04,27,74.4
008414,,04,28,80.9
008414,,04,29,82.7
008414,,04,30,84.9
008414,,05,01,86.3
008414,,05,02,89.0
008414,,05,03,91.2
008414,,05,04,92.4
008414,,05,05,92.8
008414,,05,06,91.0
008414,,05,07,90.5
008414,,05,08,85.7
008414,,05,09,83.4
008414,,05,10,79.1
008414,,05,11,82.1
008414,,05,12,86.2
008414,,05,13,87.2
008414,,05,14,89.8
008414,,05,15,93.3
008414,,05,16,93.9
008414,,05,17,84.3
008414,,05,18,85.4
008414,,05,19,85.3
008414,,05,20,88.4
008414,,05,21,90.4
008414,,05,22,90.3
008414,,05,23,87.1
008414,,05,24,84.7
008414,,05,25,86.0
008414,,05,26,89.4
008414,,05,27,92.0
008414,,05,28,90.0
008414,,05,29,92.1
008414,,05,30,93.5
008414,,05,31,94.9
008414,,06,01,94.7
008414,,06,02,94.0
008414,,06,03,91.4
008414,,06,04,92.4
008414,,06,05,93.3
008414,,06,06,95.2
008414,,06,07,96.6
008414,,06,08,92.6
008414,,06,09,87.6
008414,,06,10,87.6
008414,,06,11,91.0
008414,,06,12,94.2
008414,,06,13,97.1
008414,,06,14,95.1
008414,,06,15,90.0
008414,,06,16,90.6
008414,,06,17,92.8
008414,,06,18,98.4
008414,,06,19,01.3
008414,,06,20,00.5
008414,,06,21,00.8
008414,,06,22,98.3
008414,,06,23,96.3
008414,,06,24,94.0
008414,,06,25,92.0
008414,,06,26,94.6
008414,,06,27,98.1
008414,,06,28,02.1
008414,,06,29,02.3
008414,,06,30,00.1
008414,,07,01,00.8
008414,,07,02,00.9
008414,,07,03,02.9
008414,,07,04,02.4
008414,,07,05,02.4
008414,,07,06,96.2
008414,,07,07,93.1
008414,,07,08,96.4
008414,,07,09,98.9
008414,,07,10,96.8
008414,,07,11,96.4
008414,,07,12,97.1
008414,,07,13,98.2
008414,,07,14,98.8
008414,,07,15,01.2
008414,,07,16,03.7
008414,,07,17,01.8
008414,,07,18,00.8
008414,,07,19,97.2
008414,,07,20,95.2
008414,,07,21,88.0
008414,,07,22,92.4
008414,,07,23,94.0
008414,,07,24,95.0
008414,,07,25,96.5
008414,,07,26,95.2
008414,,07,27,93.9
008414,,07,28,95.6
008414,,07,29,96.1
008414,,07,30,96.2
008414,,07,31,94.6
008414,,08,01,94.9
008414,,08,02,96.0
008414,,08,03,97.1
008414,,08,04,98.1
008414,,08,05,98.5
008414,,08,06,98.8
008414,,08,07,98.3
008414,,08,08,95.8
008414,,08,09,92.2
008414,,08,10,90.0
008414,,08,11,90.4
008414,,08,12,91.1
008414,,08,13,92.7
008414,,08,14,93.8
008414,,08,15,91.5
008414,,08,16,90.8
008414,,08,17,91.9
008414,,08,18,95.3
008414,,08,19,98.1
008414,,08,20,00.6
008414,,08,21,97.0
008414,,08,22,94.6
008414,,08,23,91.8
008414,,08,24,92.7
008414,,08,25,95.9
008414,,08,26,89.7
008414,,08,27,91.2
008414,,08,28,88.2
008414,,08,29,85.0
008414,,08,30,83.0
008414,,08,31,86.3
008414,,09,01,88.7
008414,,09,02,88.2
008414,,09,03,83.4
008414,,09,04,83.5
008414,,09,05,86.1
008414,,09,06,87.1
008414,,09,07,86.8
008414,,09,08,86.3
008414,,09,09,86.8
008414,,09,10,88.4
008414,,09,11,88.3
008414,,09,12,89.0
008414,,09,13,86.8
008414,,09,14,83.7
008414,,09,15,80.9
008414,,09,16,80.8
008414,,09,17,82.5
008414,,09,18,84.8
008414,,09,19,78.0
008414,,09,20,75.9
008414,,09,21,77.8
008414,,09,22,81.1
008414,,09,23,83.2
008414,,09,24,81.1
008414,,09,25,78.5
008414,,09,26,76.1
008414,,09,27,76.8
008414,,09,28,77.4
008414,,09,29,76.6
008414,,09,30,78.2
008414,,10,01,82.1
008414,,10,02,86.3
008414,,10,03,86.6
008414,,10,04,85.9
008414,,10,05,82.3
008414,,10,06,82.3
008414,,10,07,83.4
008414,,10,08,85.8
008414,,10,09,85.0
008414,,10,10,85.5
008414,,10,11,80.9
008414,,10,12,77.9
008414,,10,13,81.2
008414,,10,14,82.2
008414,,10,15,84.6
008414,,10,16,85.0
008414,,10,17,82.4
008414,,10,18,63.5
008414,,10,19,62.7
008414,,10,20,67.5
008414,,10,21,72.1
008414,,10,22,74.2
008414,,10,23,71.1
008414,,10,24,67.6
008414,,10,25,67.3
008414,,10,26,67.7
008414,,10,27,67.5
008414,,10,28,67.7
008414,,10,29,67.6
008414,,10,30,70.0
008414,,10,31,71.4
008414,,11,01,60.2
008414,,11,02,49.7
008414,,11,03,53.7
008414,,11,04,56.9
008414,,11,05,59.0
008414,,11,06,60.1
008414,,11,07,64.7
008414,,11,08,59.6
008414,,11,09,58.3
008414,,11,10,64.2
008414,,11,11,70.0
008414,,11,12,62.7
008414,,11,13,62.9
008414,,11,14,62.0
008414,,11,15,58.2
008414,,11,16,56.1
008414,,11,17,56.9
008414,,11,18,62.9
008414,,11,19,63.5
008414,,11,20,61.8
008414,,11,21,61.0
008414,,11,22,55.4
008414,,11,23,53.5
008414,,11,24,52.0
008414,,11,25,53.5
008414,,11,26,54.9
008414,,11,27,52.9
008414,,11,28,53.6
008414,,11,29,52.9
008414,,11,30,55.5
008414,,12,01,57.5
008414,,12,02,59.8
008414,,12,03,59.8
008414,,12,04,65.0
008414,,12,05,58.3
008414,,12,06,51.0
008414,,12,07,52.3
008414,,12,08,51.0
008414,,12,09,48.8
008414,,12,10,43.9
008414,,12,11,39.3
008414,,12,12,40.4
008414,,12,13,40.5
008414,,12,14,41.4
008414,,12,15,48.0
008414,,12,16,49.2
008414,,12,17,46.7
008414,,12,18,45.1
008414,,12,19,46.6
008414,,12,20,48.6
008414,,12,21,47.9
008414,,12,22,48.1
008414,,12,23,47.1
008414,,12,24,48.3
008414,,12,25,50.2
008414,,12,26,47.8
008414,,12,27,50.5
008414,,12,28,46.2
008414,,12,29,44.7
008414,,12,30,47.1
008414,,12,31,50.5
008415,,10,20,83.0
008415,,10,21,83.1
008415,,10,22,83.2
008415,,10,23,83.3
008415,,10,24,83.4
008415,,10,25,83.3
008415,,10,26,82.6
008415,,10,27,82.7
008415,,10,28,82.9
008415,,10,29,83.3
008415,,10,30,83.6
008415,,10,31,81.9
008415,,11,01,81.7
008415,,11,02,82.8
008415,,11,03,82.0
008415,,11,04,82.8
008415,,11,05,83.0
008415,,11,06,80.9
008415,,11,07,81.6
008415,,11,08,82.9
008415,,11,09,81.5
008415,,11,10,83.2
008415,,11,11,82.9
008415,,11,12,82.8
008415,,11,13,82.6
008415,,11,14,83.4
008415,,11,15,82.5
008415,,11,16,82.2
008415,,11,17,83.7
008415,,11,18,80.7
008415,,11,19,80.9
008415,,11,20,82.3
008415,,11,21,81.3
008415,,11,22,82.8
008415,,11,23,83.1
008415,,11,24,83.4
008415,,11,25,83.4
008415,,11,26,84.1
008415,,11,27,83.3
008415,,11,28,83.6
008415,,11,29,82.6
008415,,11,30,82.9
008415,,12,01,82.5
008415,,12,02,83.5
008415,,12,03,82.7
008415,,12,04,83.2
008415,,12,05,83.8
008415,,12,06,84.2
008415,,12,07,83.0
008415,,12,08,83.1
008415,,12,09,83.6
008415,,12,10,82.9
008415,,12,11,82.4
008415,,12,12,83.0
008415,,12,13,83.7
008415,,12,14,83.2
008415,,12,15,82.0
008415,,12,16,81.4
008415,,12,17,81.6
008415,,12,18,81.7
008415,,12,19,82.9
008415,,12,20,83.4
008415,,12,21,83.1
008415,,12,22,82.3
008415,,12,23,82.5
008415,,12,24,81.4
008415,,12,25,82.2
008415,,12,26,82.1
008415,,12,27,82.3
008415,,12,28,82.1
008415,,12,29,82.2
008415,,12,30,82.5
008415,,12,31,82.1
008416,,01,01,47.7
008416,,01,02,51.2
008416,,01,03,53.4
008416,,01,04,54.8
008416,,01,05,61.0
008416,,01,06,68.5
008416,,01,07,66.2
008416,,01,08,63.8
008416,,01,09,61.0
008416,,01,10,59.7
008416,,01,11,59.0
008416,,01,12,59.4
008416,,06,19,98.9
008416,,06,21,78.8
008416,,06,22,77.2
008416,,06,23,77.7
008416,,06,24,79.0
008416,,06,25,79.7
008416,,06,26,79.8
008416,,06,27,79.3
008416,,06,28,79.8
008416,,06,29,79.0
008416,,06,30,78.6
008416,,07,01,78.3
008416,,07,02,78.2
008416,,07,03,79.7
008416,,07,04,79.3
008416,,07,05,79.7
008416,,07,06,78.4
008416,,07,07,78.8
008416,,07,08,77.6
008416,,07,09,77.1
008416,,07,10,74.1
008416,,07,11,75.6
008416,,07,12,76.6
008416,,07,13,77.4
008416,,07,14,77.8
008416,,07,15,77.9
008416,,07,16,78.5
008416,,07,17,79.2
008416,,07,18,78.8
008416,,07,19,78.9
008416,,07,20,78.9
008416,,07,21,78.3
008416,,07,22,78.0
008416,,07,23,77.9
008416,,07,24,77.6
008416,,07,25,77.5
008416,,07,26,78.1
008416,,07,27,78.1
008416,,07,28,77.8
008416,,07,29,77.7
008416,,07,30,77.9
008416,,07,31,76.9
008416,,08,01,77.5
008416,,08,02,76.1
008416,,08,03,78.5
008416,,08,04,78.4
008416,,08,05,77.4
008416,,08,06,77.5
008416,,08,07,77.5
008416,,08,08,77.6
008416,,08,09,77.5
008416,,08,10,78.2
008416,,08,11,78.1
008416,,08,12,78.2
008416,,08,13,77.9
008416,,08,14,78.2
008416,,08,15,78.8
008416,,08,16,77.8
008416,,08,17,78.2
008416,,08,18,78.4
008416,,08,19,77.7
008416,,08,20,76.7
008416,,08,21,77.0
008416,,08,22,77.6
008416,,08,23,76.0
008416,,08,24,76.5
008416,,08,25,78.4
008416,,08,26,78.2
008416,,08,27,78.9
008416,,08,28,75.8
008416,,08,29,77.5
008416,,08,30,78.0
008416,,08,31,78.1
008416,,09,01,78.4
008416,,09,02,78.2
008416,,09,03,77.6
008416,,09,04,77.6
008416,,09,05,78.1
008416,,09,06,77.8
008416,,09,07,77.7
008416,,09,08,78.1
008416,,09,09,77.7
008416,,09,10,79.2
008416,,09,11,79.0
008416,,09,12,79.7
008416,,09,13,80.0
008416,,09,14,79.8
008416,,09,15,79.0
008416,,09,16,79.2
008416,,09,17,79.4
008418,,01,01,83.2
008418,,01,02,83.4
008418,,01,03,82.5
008418,,01,04,82.8
008418,,01,05,81.8
008418,,01,06,82.5
008418,,01,07,83.7
008418,,01,08,83.6
008418,,01,09,82.9
008418,,01,10,82.2
008418,,01,11,80.1
008418,,01,12,81.5
008418,,01,13,81.7
008418,,01,14,83.3
008418,,01,15,83.6
008418,,01,16,83.7
008418,,01,17,84.8
008418,,01,18,83.0
008418,,01,19,82.9
008418,,01,20,83.0
008418,,01,21,83.3
008418,,01,22,83.5
008418,,01,23,83.6
008418,,01,24,83.2
008418,,01,25,82.9
008418,,01,26,82.8
008418,,01,27,83.5
008418,,01,28,82.3
008418,,01,29,83.3
008418,,01,30,83.2
008418,,01,31,83.7
008418,,02,01,83.4
008418,,02,02,82.8
008418,,02,03,80.3
008418,,02,04,79.7
008418,,02,05,81.5
008418,,02,06,81.3
008418,,02,07,80.8
008418,,02,08,79.8
008418,,02,09,82.5
008418,,02,10,82.5
008418,,02,11,82.5
008418,,02,12,82.7
008418,,02,13,82.8
008418,,02,14,82.9
008418,,02,15,82.1
008418,,02,16,81.7
008418,,02,17,80.5
008418,,02,18,80.2
008418,,02,19,81.6
008418,,02,20,82.1
008418,,02,21,82.2
008418,,02,22,81.5
008418,,02,23,81.9
008418,,02,24,82.1
008418,,02,25,82.7
008418,,02,26,81.5
008418,,02,27,81.7
008418,,02,28,81.8
008418,,03,01,82.4
008418,,03,02,81.8
008418,,03,03,82.5
008418,,03,04,79.1
008418,,03,05,81.6
008418,,03,06,80.9
008418,,03,07,78.7
008418,,03,08,81.4
008418,,03,09,82.1
008418,,03,10,82.0
008418,,03,11,81.8
008418,,03,12,81.7
008418,,03,13,82.1
008418,,03,14,82.9
008418,,03,15,81.7
008418,,03,16,81.9
008418,,03,17,81.7
008418,,03,18,81.7
008418,,03,19,82.0
008418,,03,20,82.3
008418,,03,21,82.2
008418,,03,22,82.7
008418,,03,23,82.4
008418,,03,24,82.8
008418,,03,25,82.4
008418,,03,26,81.9
008418,,03,27,81.4
008418,,03,28,82.3
008418,,03,29,83.1
008418,,03,30,83.3
008418,,03,31,83.1
008418,,04,01,83.6
008418,,04,02,83.5
008418,,04,03,83.7
008418,,04,04,83.7
